imdb_id,title,type,origin,rating,runtime_mins,year,genres,votes
tt12885438,"The Lego Star Wars Holiday Special","TV Movie",Disney,6.4,44,2020,"Animation, Action, Adventure, Comedy, Family, Mystery, Sci-Fi",8405
tt12885670,"The Last Bus","TV Series",Netflix,5.3,35,2022,"Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi",987
tt12888462,"My Octopus Teacher",Movie,Netflix,8.1,85,2020,"Documentary, Drama",68861
tt12908110,"Mr. Harrigan's Phone",Movie,Netflix,6,104,2022,"Drama, Horror, Mystery",42742
tt12917170,"Chef's Table: BBQ","TV Mini Series",Netflix,7.7,45,2020,Documentary,1398
tt12923630,"Bad Boy Billionaires: India","TV Series",Netflix,7.9,60,2020,"Documentary, Biography, Crime",3545
tt12923664,Bookmarks,"TV Series",Netflix,5.8,NULL,2020,"Short, Family",372
tt12923734,"Sing On!","TV Series",Netflix,6.4,NULL,2020,"Game-Show, Music",495
tt12923792,"Captain Fall","TV Series",Netflix,6.9,27,2023,"Animation, Comedy",5437
tt1292576,"Sigmund and the Sea Monsters","TV Series",Amazon,6.9,25,2016,"Comedy, Family",198
tt12929990,"Resort to Love",Movie,Netflix,5.7,101,2021,"Comedy, Romance",7264
tt12930476,"Afonso Padilha: Classless","TV Special",Netflix,6.8,63,2020,Comedy,295
tt12930534,"Challenger: The Final Flight","TV Mini Series",Netflix,7.8,45,2020,"Documentary, History",8410
tt12930602,"The Playbook","TV Series",Netflix,7.4,NULL,2020,"Documentary, Sport",1832
tt12938472,"The American Barbecue Showdown","TV Series",Netflix,7.1,NULL,2020,"Game-Show, Reality-TV",2105
tt12939812,"Nail Bomber: Manhunt",Movie,Netflix,6.3,72,2021,"Documentary, Crime, History",2657
tt12939836,"A Perfect Crime","TV Mini Series",Netflix,7.3,40,2020,"Documentary, Crime",1775
tt12940504,"My Name","TV Series",Netflix,7.8,50,2021,"Action, Crime, Drama, Mystery, Thriller",40386
tt12943032,"HA Festival: The Art of Comedy","TV Series",HBO,6.2,NULL,2020,Comedy,41
tt12982218,"GIMS: On the Record",Movie,Netflix,6.9,96,2020,"Documentary, Music",238
tt12987838,"Making the Witcher","TV Movie",Netflix,6.8,32,2020,Documentary,575
tt12987872,"Country Ever After","TV Series",Netflix,6.8,NULL,2020,"Music, Reality-TV",195
tt12987894,"American Murder: The Family Next Door",Movie,Netflix,7.2,83,2020,"Documentary, Crime",36199
tt12987918,"Good Morning, VerÃƒÂ´nica","TV Series",Netflix,7.4,49,2020,"Crime, Drama, Mystery, Thriller",7100
tt12996154,"365 Days: This Day",Movie,Netflix,2.7,111,2022,"Drama, Romance",27119
tt13003996,"My Brother, My Sister",Movie,Netflix,6.1,110,2021,Drama,1277
tt13005714,"Whose Vote Counts, Explained","TV Mini Series",Netflix,7.3,25,2020,Documentary,1410
tt13007592,"The Noel Diary",Movie,Netflix,6.2,99,2022,"Comedy, Drama, Romance",21190
tt13014820,"Kings of Mulberry Street: Let Love Reign",Movie,Netflix,4.7,109,2023,"Adventure, Comedy, Drama, Family",115
tt13016388,"3 Body Problem","TV Series",Netflix,7.5,60,2024,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",170026
tt13018090,"Dad Stop Embarrassing Me!","TV Series",Netflix,4.3,25,2021,"Comedy, Family",2461
tt1302006,"The Irishman",Movie,Netflix,7.8,209,2019,"Biography, Crime, Drama, History, Thriller",459189
tt13022120,"A Deadly Invitation",Movie,Netflix,5.1,92,2023,"Comedy, Mystery, Thriller",2380
tt13024674,"Army of Thieves",Movie,Netflix,6.4,127,2021,"Action, Comedy, Crime, Thriller",95399
tt13024830,Senna,"TV Mini Series",Netflix,8.2,60,2024,"Biography, Drama, Sport",19308
tt13024974,D.P.,"TV Series",Netflix,8.2,50,2021,"Action, Crime, Drama",11305
tt13032716,"Dancing Queens",Movie,Netflix,5.8,110,2021,"Comedy, Drama",2320
tt13044528,"La RÃƒÂ©volution","TV Series",Netflix,6.6,NULL,2020,"Adventure, Drama, Fantasy, History, Mystery, Thriller, War",6801
tt13045890,"Paper Lives",Movie,Netflix,6.6,96,2021,Drama,14596
tt13053222,"Post Mortem: No One Dies in Skarnes","TV Series",Netflix,7,44,2021,"Comedy, Drama, Thriller",4559
tt13055780,"A California Christmas",Movie,Netflix,5.8,106,2020,"Comedy, Drama, Romance",12009
tt13056008,"No One Gets Out Alive",Movie,Netflix,5.4,87,2021,"Drama, Horror, Mystery, Thriller",23326
tt13058290,"Blackpink: Light Up the Sky",Movie,Netflix,7.3,79,2020,"Documentary, Music",7637
tt13058374,"A Go! Go! Cory Carson Halloween","TV Special",Netflix,6.4,24,2020,"Animation, Short, Family, Horror",73
tt13061790,"Once Upon a Snowman",Short,Disney,6.8,8,2020,"Animation, Short, Adventure, Comedy, Family, Fantasy",3943
tt13064634,GlÃƒÂ³ria,"TV Series",Netflix,7.8,40,2021,"Drama, History, Thriller",5351
tt13064902,FUBAR,"TV Series",Netflix,6.5,55,2023,"Action, Adventure, Comedy, Thriller",44702
tt13067004,"Last Summer",Movie,Netflix,6.2,101,2021,"Drama, Romance",4053
tt13070478,"Deaf U","TV Series",Netflix,6.3,NULL,2020,"Drama, Reality-TV",539
tt13070602,"A Castle for Christmas",Movie,Netflix,5.6,98,2021,"Adventure, Comedy, Drama, Family, Romance",16530
tt13087512,"Last Chance U: Basketball","TV Series",Netflix,8.3,60,2021,"Documentary, Sport",3756
tt13089270,"The Wonderful World of Mickey Mouse","TV Series",Disney,7.9,8,2020,"Animation, Short, Adventure, Comedy, Family, Fantasy, Musical, Mystery, Sci-Fi, Western",1705
tt13090810,"Good Times","TV Series",Netflix,4.1,25,2024,"Animation, Comedy",1543
tt13103340,"Father Christmas Is Back",Movie,Netflix,4.6,105,2021,Comedy,7937
tt13106334,"The Girl in the Mirror","TV Series",Netflix,6.2,56,2022,"Drama, Horror, Mystery, Thriller",3129
tt13106900,"All Because of You",Movie,Netflix,4.1,101,2020,"Action, Comedy, Romance",288
tt13110256,"Song Exploder","TV Series",Netflix,7.4,NULL,2020,"Documentary, Music",917
tt13118012,"You've Got This",Movie,Netflix,5.9,111,2020,"Comedy, Romance",1549
tt1312171,"The Umbrella Academy","TV Series",Netflix,7.8,60,2019,"Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi",307588
tt13131232,"Mission Majnu",Movie,Netflix,6.9,129,2023,"Action, Drama, History, Thriller",45290
tt13136084,"My Amanda",Movie,Netflix,5.8,89,2021,"Drama, Romance",417
tt13143964,"Borat Subsequent Moviefilm",Movie,Amazon,6.6,95,2020,Comedy,161490
tt13150564,"Guillermo Villas: Settling the Score",Movie,Netflix,7.1,94,2020,"Documentary, Biography, Sport",758
tt13150606,"Octonauts & the Great Barrier Reef",Movie,Netflix,6.8,47,2020,"Animation, Action, Adventure, Comedy, Family, Musical",257
tt13150630,"Secrets of the Saqqara Tomb",Movie,Netflix,7.2,113,2020,"Documentary, History",7439
tt13156316,"The Sons of Sam: A Descent into Darkness","TV Mini Series",Netflix,7,60,2021,"Documentary, Crime, History, Mystery",11208
tt13157618,"Secret Invasion","TV Mini Series",Disney,5.8,45,2023,"Action, Adventure, Mystery, Sci-Fi, Thriller",87013
tt13161310,"Dream Home Makeover","TV Series",Netflix,5.8,NULL,2020,Reality-TV,1656
tt13161318,"Bigflo & Oli: Hip Hop Frenzy",Movie,Netflix,6.7,100,2020,"Documentary, Music",149
tt13161356,"Love Me Instead",Movie,Netflix,7,124,2021,Drama,3467
tt13173144,"Resident Evil: Infinite Darkness","TV Mini Series",Netflix,5.8,26,2021,"Animation, Action, Horror, Sci-Fi",13701
tt13175760,Detention,"TV Mini Series",Netflix,6.4,50,2020,"Drama, Horror, Mystery, Thriller",699
tt13186480,"So Not Worth It","TV Series",Netflix,6.9,35,2021,"Comedy, Drama",1550
tt13186604,Uglies,Movie,Netflix,4.7,100,2024,"Action, Adventure, Drama, Fantasy, Sci-Fi",34763
tt13206564,"The Three Deaths of Marisela Escobedo",Movie,Netflix,8.1,109,2020,"Documentary, Crime",2152
tt13206842,"The Boys in the Band: Something Personal","TV Movie",Netflix,7.2,28,2020,Documentary,432
tt13206988,"Paava Kadhaigal","TV Series",Netflix,8,36,2020,Drama,6083
tt13207736,Monster,"TV Series",Netflix,7.8,60,2022,"Biography, Crime, Drama, Thriller",195773
tt13210838,"The Gentlemen","TV Series",Netflix,8,50,2024,"Action, Comedy, Crime",167853
tt13231962,Elves,"TV Series",Netflix,5.6,NULL,2021,"Drama, Fantasy, Horror, Mystery, Thriller",5279
tt13236566,"Operation Christmas Drop",Movie,Netflix,5.9,95,2020,"Comedy, Family, Romance",13694
tt13237174,"The Real Right Stuff",Movie,Disney,7.2,90,2020,Documentary,686
tt13238304,"The Life and Movies of Ersan Kuneri","TV Series",Netflix,6.6,45,2022,"Comedy, History",18328
tt13241650,"Ada Twist, Scientist","TV Series",Netflix,6,12,2021,"Animation, Short, Adventure, Comedy, Family, Music",384
tt13244092,"Carmel: Who Killed Maria Marta?","TV Mini Series",Netflix,7,60,2020,"Documentary, Crime, Mystery",2916
tt13255112,"Holiday Home Makeover with Mr. Christmas","TV Series",Netflix,5.9,NULL,2020,Reality-TV,360
tt13260836,"Angela's Christmas Wish",Movie,Netflix,7.1,47,2020,"Animation, Adventure, Comedy, Drama, Family",1963
tt13262150,"Felix Lobrecht: Hype","TV Special",Netflix,5.9,59,2020,Comedy,362
tt13271734,"Lost Ollie","TV Mini Series",Netflix,7.7,45,2022,"Animation, Adventure, Drama, Family, Fantasy, Thriller",2135
tt13274016,Reptile,Movie,Netflix,6.8,134,2023,"Crime, Drama, Mystery, Thriller",105314
tt13275052,"Dive Club","TV Series",Netflix,6.2,27,2021,"Adventure, Drama, Family, Mystery",1398
tt13276352,Toscana,Movie,Netflix,5.7,90,2022,"Drama, Romance",11167
tt13276386,"Shawn Mendes: In Wonder",Movie,Netflix,6.5,83,2020,"Documentary, Music",2275
tt13278100,Ganglands,"TV Series",Netflix,7.2,44,2021,"Action, Crime, Drama, Thriller",4883
tt13279528,"What We Wanted",Movie,Netflix,5.9,93,2020,Drama,2144
tt13282662,"Call My Agent Bollywood","TV Series",Netflix,5.2,40,2021,"Comedy, Drama",6411
tt13290168,"High School Musical: The Musical: The Holiday Special",Movie,Disney,5.6,45,2020,"Comedy, Drama, Musical",518
tt13302848,"Inside Pixar","TV Series",Disney,7.3,10,2020,"Documentary, Short, Family",842
tt13304700,Snowdrop,"TV Series",Disney,8.1,85,2021,"Crime, Drama, Romance, Thriller, War",15248
tt13308276,"Heirs to the Land","TV Series",Netflix,7.1,50,2022,"Drama, History",1936
tt13309742,"Blue Eye Samurai","TV Series",Netflix,8.7,45,2023,"Animation, Action, Adventure, Drama, History, Thriller",95571
tt13314558,"Day Shift",Movie,Netflix,6.1,113,2022,"Action, Comedy, Fantasy, Horror, Thriller",96606
tt13315156,"First Kill","TV Series",Netflix,6.5,60,2022,"Drama, Horror, Mystery, Romance",30640
tt13315324,"The Woman in the House Across the Street from the Girl in the Window","TV Mini Series",Netflix,6.4,26,2022,"Comedy, Crime, Drama, Mystery, Thriller",58390
tt13316746,"Aunty Donna's Big Ol' House of Fun","TV Series",Netflix,7.9,20,2020,Comedy,7423
tt13317454,"Yakamoz S-245","TV Series",Netflix,6.2,45,2022,"Action, Adventure, Drama, Mystery, Sci-Fi, Thriller",9268
tt13317478,"Wild Abandon","TV Series",Netflix,7.1,45,2022,"Comedy, Drama",7029
tt13317508,"Midnight at the Pera Palace","TV Series",Netflix,7,45,2022,"Drama, History, Mystery",12742
tt13317582,"The Club","TV Series",Netflix,7.8,45,2021,"Drama, History",12618
tt13317694,"Have You Ever Seen Fireflies?",Movie,Netflix,6.2,113,2021,"Comedy, Drama",5890
tt13320662,Slumberland,Movie,Netflix,6.7,117,2022,"Adventure, Comedy, Drama, Family, Fantasy",35079
tt13321232,"Karma's World","TV Series",Netflix,6.8,11,2021,"Animation, Short, Comedy, Family, Musical",258
tt13322484,"Cops and Robbers",Short,Netflix,6.7,6,2020,"Animation, Short, Drama",1087
tt13322938,"The Time It Takes","TV Mini Series",Netflix,7.1,10,2021,"Short, Drama, Romance",2349
tt13322978,FanÃƒÂ¡tico,"TV Series",Netflix,5.1,10,2022,"Comedy, Drama, Music",214
tt13323004,"Feria: The Darkest Light","TV Series",Netflix,5.6,50,2022,"Crime, Drama, Fantasy, Horror, Thriller",3286
tt13323092,"Murder by the Coast",Movie,Netflix,6.5,88,2021,"Documentary, Crime, History, Mystery",2693
tt13323128,"Hate by Dani Rovira","TV Special",Netflix,6.7,82,2021,Comedy,493
tt13323170,"800 Meters","TV Mini Series",Netflix,7.1,NULL,2022,"Documentary, Crime",985
tt13323566,"As the Crow Flies","TV Series",Netflix,6.4,45,2022,Drama,8138
tt13327038,"Do Revenge",Movie,Netflix,6.3,118,2022,"Comedy, Romance",55240
tt13328840,"Finding Agnes",Movie,Netflix,5,105,2020,Drama,233
tt13329282,"Voices of Fire","TV Series",Netflix,6.9,NULL,2020,"Music, Reality-TV",434
tt13350858,"Battle: Freestyle",Movie,Netflix,4.7,88,2022,"Drama, Music, Romance",700
tt13351440,"Ridley Jones","TV Series",Netflix,2,27,2021,"Animation, Adventure, Comedy, Family, Fantasy, Musical",1639
tt13351446,"Spirit Rangers","TV Series",Netflix,6.9,22,2022,"Animation, Action, Adventure, Comedy, Family, Fantasy",280
tt13351614,"The Orbital Children","TV Mini Series",Netflix,6.4,38,2022,"Animation, Adventure, Drama, Fantasy, Sci-Fi",971
tt13352232,"High-Rise Invasion","TV Series",Netflix,6.5,25,2021,"Animation, Action, Horror, Mystery, Thriller",5232
tt13353456,Wonderoos,"TV Series",Netflix,6.6,14,2020,"Animation, Adventure, Comedy, Family",49
tt13353486,"Notes for My Son",Movie,Netflix,6.5,84,2020,Drama,1083
tt13353508,"Dragons: Rescue Riders: Huttsgalor Holiday","TV Special",Netflix,5.1,46,2020,"Animation, Family",187
tt13354204,"Just Another Christmas",Movie,Netflix,6.7,100,2020,"Comedy, Drama",6047
tt13357124,"The Way of the Househusband","TV Series",Netflix,7.3,16,2021,"Animation, Action, Comedy, Crime, Drama",7065
tt13357140,"Baki Hanma","TV Series",Netflix,7,25,2021,"Animation, Action, Drama, Sport, Thriller",5742
tt13357234,"Thermae Romae Novae","TV Mini Series",Netflix,7,30,2022,"Animation, Comedy, Fantasy, History",1438
tt13357946,Navarasa,"TV Series",Netflix,5.8,30,2021,Drama,3910
tt13363298,"Trial 4","TV Mini Series",Netflix,7.4,60,2020,"Documentary, Crime",2535
tt13365348,"Archive 81","TV Series",Netflix,7.3,60,2022,"Drama, Horror, Mystery, Sci-Fi, Thriller",65132
tt13400146,"Hazel Brugger: Tropical","TV Special",Netflix,6.4,58,2020,Comedy,467
tt13411942,"Chico Bon Bon and the Very Berry Holiday","TV Movie",Netflix,5.6,25,2020,"Animation, Family",53
tt13411948,"Captain Underpants: Mega Blissmas","TV Special",Netflix,5.2,45,2020,"Animation, Comedy, Family",309
tt13422586,"Mighty Express: A Mighty Christmas","TV Special",Netflix,5.1,25,2020,"Animation, Family",67
tt13433082,"Kevin Hart: Zero F**ks Given","TV Special",Netflix,6.1,69,2020,Comedy,3909
tt13433814,"My Dad the Bounty Hunter","TV Series",Netflix,7.3,22,2023,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",1794
tt13438900,"How to Be A Cowboy","TV Series",Netflix,7.4,NULL,2021,Reality-TV,212
tt13443470,Wednesday,"TV Series",Netflix,8,45,2022,"Comedy, Crime, Fantasy, Mystery",451535
tt13444912,"The Midnight Club","TV Series",Netflix,6.5,60,2022,"Drama, Horror, Mystery, Thriller",39230
tt13446126,"Ghost Lab",Movie,Netflix,5.2,117,2021,"Drama, Horror, Thriller",1792
tt13446424,"Christmas Crossfire",Movie,Netflix,4.8,106,2020,"Comedy, Crime, Thriller",1713
tt13452100,"Fabulous Lives of Bollywood Wives","TV Series",Netflix,4.1,35,2020,"Documentary, Reality-TV, Romance",10592
tt13452446,Damsel,Movie,Netflix,6.1,110,2024,"Action, Adventure, Fantasy",113272
tt13454122,"Arlo the Alligator Boy","TV Movie",Netflix,6.4,90,2021,"Animation, Adventure, Comedy, Family, Musical",1319
tt13456318,Persuasion,Movie,Netflix,5.8,108,2022,"Drama, Romance",38746
tt13457822,"Welcome to Eden","TV Series",Netflix,5.6,40,2022,"Action, Drama, Sci-Fi, Thriller",8637
tt13458584,"A Trash Truck Christmas","TV Short",Netflix,5.7,28,2020,"Animation, Short, Adventure, Comedy, Family",307
tt13458600,"Emicida: AmarElo - It's All for Yesterday",Movie,Netflix,8.5,89,2020,"Documentary, Music",1697
tt13464340,"Alien Worlds","TV Series",Netflix,6.6,NULL,2020,"Documentary, Animation, Sci-Fi",4429
tt13479592,Centaur,Movie,Netflix,5.3,89,2022,"Action, Crime, Drama, Thriller",1657
tt13479662,"A Go! Go! Cory Carson Christmas","TV Special",Netflix,6.2,21,2020,"Animation, Short, Family",77
tt13486136,"Anitta: Made in HonÃƒÂ³rio","TV Mini Series",Netflix,6.9,NULL,2020,"Documentary, Biography, Music",495
tt13487106,"The Surgeon's Cut","TV Series",Netflix,8.4,60,2020,Documentary,1322
tt13492362,"How to Ruin Christmas","TV Series",Netflix,6.4,50,2020,"Comedy, Drama",710
tt13492374,"The Ripper","TV Mini Series",Netflix,7.1,50,2020,"Documentary, Crime",11603
tt13495314,"Open Your Eyes","TV Series",Netflix,6.6,50,2021,"Drama, Mystery, Sci-Fi, Thriller",2110
tt13510660,Dhamaka,Movie,Netflix,6.7,103,2021,"Action, Crime, Drama, Thriller",43447
tt13521850,"The Netflix Afterparty","TV Series",Netflix,3.7,NULL,2020,Talk-Show,565
tt13524842,"Generation 56K","TV Series",Netflix,7.3,30,2021,"Comedy, Drama, Romance",3135
tt13528526,"London Hughes: To Catch a Dick","TV Special",Netflix,4.8,68,2020,Comedy,367
tt13528562,"Asakusa Kid",Movie,Netflix,7.1,122,2021,"Biography, Drama",1952
tt13528990,"Shawn Mendes: Live in Concert",Movie,Netflix,7.3,88,2020,Music,421
tt13529034,"Meenakshi Sundareshwar",Movie,Netflix,6.6,140,2021,"Comedy, Romance",18873
tt13529992,"Vir Das: Outside in - The Lockdown Special","TV Special",Netflix,6.4,50,2020,Comedy,335
tt13530018,"Rhyme Time Town Singalongs","TV Series",Netflix,7.3,NULL,2020,"Animation, Family",27
tt13538282,"Una conversaciÃƒÂ³n: Ya no estoy aquÃƒÂ­",Short,Netflix,6.8,14,2020,"Documentary, Short",34
tt13540900,"Room 2806: The Accusation","TV Mini Series",Netflix,7,49,2020,"Documentary, Crime",2593
tt13560186,"Once Upon a Time... Happily Never After","TV Mini Series",Netflix,5.4,30,2022,"Comedy, Fantasy, Musical",687
tt13561292,Maldivas,"TV Series",Netflix,5.8,30,2022,"Comedy, Crime, Drama, Mystery",1377
tt13563634,"Best Leftovers Ever!","TV Series",Netflix,5.7,NULL,2020,"Game-Show, Reality-TV",680
tt13567480,"Death to 2020","TV Special",Netflix,6.8,70,2020,Comedy,40683
tt13570366,"Break It All: The History of Rock in Latin America","TV Mini Series",Netflix,7.6,NULL,2020,"Documentary, Biography, Music",1448
tt13573450,"I Heart Arlo","TV Series",Netflix,6.8,11,2021,"Animation, Short, Adventure, Comedy, Family, Musical",299
tt13574490,"All the Same... or Not","TV Series",Disney,5.7,30,2022,"Comedy, Drama",139
tt13575806,"Back to the Outback",Movie,Netflix,6.5,95,2021,"Animation, Adventure, Comedy, Family",11832
tt13583144,"The Minimalists: Less Is Now",Movie,Netflix,5.9,53,2021,Documentary,5447
tt13603966,"Heart of Stone",Movie,Netflix,5.7,122,2023,"Action, Crime, Thriller",66684
tt13606090,"A Perfect Fit",Movie,Netflix,5.4,112,2021,"Comedy, Drama, Romance",778
tt13607518,"Schulz Saves America","TV Series",Netflix,7.2,NULL,2020,Comedy,1287
tt13607632,"An Unremarkable Christmas","TV Movie",Netflix,3.3,82,2020,"Comedy, Drama",173
tt13610562,"The Bubble",Movie,Netflix,4.7,126,2022,Comedy,29963
tt13611770,"Seoul Vibe",Movie,Netflix,5.5,138,2022,"Action, Comedy, Crime, Drama",2398
tt13615386,"Ariana Grande: Excuse Me, I Love You",Movie,Netflix,6.4,97,2020,"Documentary, Music",3191
tt13617024,"Headspace Guide to Meditation","TV Mini Series",Netflix,8.4,22,2021,"Documentary, Animation",1992
tt13617060,"History of Swear Words","TV Series",Netflix,6.4,NULL,2021,"Documentary, Comedy",5740
tt13622146,Found,Movie,Netflix,7.5,97,2021,"Documentary, Drama",1488
tt13622776,Ahsoka,"TV Series",Disney,7.4,50,2023,"Action, Adventure, Fantasy, Sci-Fi",134870
tt13622956,Zootopia+,"TV Series",Disney,6.8,8,2022,"Animation, Short, Adventure, Comedy, Crime, Family, Musical, Romance",6088
tt13622958,Baymax!,"TV Mini Series",Disney,7.2,12,2022,"Animation, Short, Action, Adventure, Comedy, Family, Sci-Fi",9313
tt13622982,"Star Wars: Visions","TV Series",Disney,7,22,2021,"Animation, Action, Adventure, Drama, Fantasy, Sci-Fi",26207
tt13623126,Ironheart,"TV Mini Series",Disney,4.4,50,2025,"Action, Adventure, Fantasy, Sci-Fi",60108
tt13623136,"The Guardians of the Galaxy Holiday Special","TV Special",Disney,6.9,42,2022,"Action, Adventure, Comedy, Sci-Fi",104837
tt13623148,"I Am Groot","TV Series",Disney,6.7,4,2022,"Animation, Short, Action, Adventure, Comedy, Fantasy, Sci-Fi",44446
tt13623772,IwÃƒÂ¡jÃƒÂº,"TV Mini Series",Disney,7.2,136,2024,"Animation, Action, Adventure, Drama, Family, Sci-Fi",1280
tt13623880,"Night at the Museum: Kahmunrah Rises Again",Movie,Disney,5,77,2022,"Animation, Adventure, Comedy, Family, Fantasy",2967
tt13623992,"Welcome to Earth","TV Series",Disney,7.7,44,2021,"Documentary, Adventure",3382
tt13624052,"Win or Lose","TV Mini Series",Disney,8,20,2025,"Animation, Comedy, Family, Fantasy, Sport",4827
tt13624054,"Dug Days","TV Mini Series",Disney,8,10,2021,"Animation, Short, Adventure, Comedy, Family",6070
tt13624584,"Bad Exorcist","TV Series",Netflix,6.4,12,2020,"Comedy, Animation",741
tt13634444,"Pixar Popcorn","TV Mini Series",Disney,6.5,19,2021,"Animation, Short, Comedy, Family",2563
tt13634480,"The Ice Age Adventures of Buck Wild",Movie,Disney,4.4,82,2022,"Animation, Adventure, Comedy, Family",18909
tt13640670,"Man vs. Bee","TV Series",Netflix,6.7,12,2022,"Short, Comedy, Family",36417
tt13644666,Foodtastic,"TV Series",Disney,5,45,2021,"Game-Show, Reality-TV",207
tt13649112,"Baby Reindeer","TV Mini Series",Netflix,7.7,30,2024,"Biography, Comedy, Drama",180580
tt13649396,"The Bastard Son & The Devil Himself","TV Series",Netflix,7.5,60,2022,"Action, Adventure, Drama, Fantasy, Horror",16057
tt13649532,"The G Word with Adam Conover","TV Mini Series",Netflix,6.7,NULL,2022,"Documentary, Comedy",1259
tt13649688,"Best of Stand-Up 2020","TV Special",Netflix,5.5,76,2020,Comedy,733
tt13649692,"Surviving Death","TV Series",Netflix,6.2,50,2021,"Documentary, Reality-TV",2524
tt13649700,"Crack: Cocaine, Corruption & Conspiracy",Movie,Netflix,6.7,89,2021,"Documentary, Crime, History",4059
tt13650480,"Marvel Studios: Legends","TV Series",Disney,6.5,7,2021,"Short, Action, Adventure, Fantasy, Sci-Fi",5444
tt13650494,"Chang Can Dunk",Movie,Disney,6.3,109,2023,"Drama, Family, Sport",1811
tt1365050,"Beasts of No Nation",Movie,Netflix,7.7,137,2015,"Drama, War",89822
tt13651632,"Night Stalker: The Hunt for a Serial Killer","TV Mini Series",Netflix,7.5,50,2021,"Documentary, Crime, Mystery",32863
tt13655328,"End of the Road",Movie,Netflix,4.8,89,2022,"Action, Crime, Drama, Mystery, Thriller",9535
tt13655456,"True Story","TV Mini Series",Netflix,7.4,37,2021,"Crime, Drama, Thriller",21417
tt13656220,"We Are: The Brooklyn Saints","TV Series",Netflix,6.5,NULL,2021,"Documentary, Sport",189
tt13660958,"Pretend It's a City","TV Mini Series",Netflix,8,30,2021,"Documentary, Biography, Comedy",8938
tt13660962,"Bling Empire","TV Series",Netflix,5.8,38,2021,Reality-TV,3848
tt13664452,"Yu Yu Hakusho","TV Series",Netflix,7.2,55,2023,"Action, Adventure, Comedy, Drama, Fantasy",9651
tt13667212,"What Happened to Mr. Cha?",Movie,Netflix,4.4,102,2021,"Comedy, Drama",419
tt13668894,"The Book of Boba Fett","TV Mini Series",Disney,7.1,50,2021,"Action, Adventure, Sci-Fi",203239
tt13669344,"The Misadventures of Hedi and Cokeman",Movie,Netflix,4.5,99,2021,"Action, Comedy, Crime",817
tt13676344,"Record of Ragnarok","TV Series",Netflix,6.5,24,2021,"Animation, Action, Adventure, Drama, Fantasy, Thriller",10653
tt13696452,"Money Heist: Korea - Joint Economic Area","TV Series",Netflix,5.8,60,2022,"Action, Crime, Drama, Mystery, Thriller",9951
tt13696668,"Tony Parker: The Final Shot",Movie,Netflix,6.8,98,2021,"Documentary, Biography, Sport",1680
tt13697652,"You're Nothing Special","TV Series",Netflix,5.6,35,2022,"Comedy, Fantasy",687
tt13701962,"A California Christmas: City Lights",Movie,Netflix,5.6,106,2021,"Comedy, Drama, Romance",3752
tt13702252,Dealer,"TV Mini Series",Netflix,6.2,NULL,2021,"Short, Action, Crime, Drama, Thriller",856
tt13711094,"Mighty Little Bheem: Kite Festival","TV Series",Netflix,6.8,NULL,2021,"Animation, Comedy, Family",33
tt13717980,Grudge,Movie,Netflix,5.5,105,2021,"Crime, Drama, Mystery, Thriller",5149
tt13720112,"The Empress","TV Series",Netflix,7.8,60,2022,"Drama, History, Romance",20249
tt13728764,"June and Kopi",Movie,Netflix,6.4,90,2021,"Comedy, Family",698
tt13729220,Photocopier,Movie,Netflix,6.8,130,2021,"Crime, Drama, Mystery, Thriller",4272
